,F1,mu_x,mu_y,x,y
61,197.87433759175323,59.877289339946394,36.198723718334364,0.0,37.0
62,181.12753103574397,59.02533298665744,36.45984556070296,0.0,37.0
63,164.4619846416796,58.13440849211758,36.74077437554703,0.0,37.0
64,148.02871829006892,57.206267822328655,37.04223986784196,0.0,37.0
65,131.99182912444402,56.24347937418284,37.36474109911643,0.0,37.0
66,116.52654788886846,55.249630365839565,37.708427471941064,0.0,37.0
67,101.81579304982306,54.229559900679355,38.072945074374374,0.0,37.0
68,88.04480367032993,53.189618911789644,38.457244077847236,0.0,37.0
69,75.39346401656621,52.137947115802525,38.85934608051153,0.0,37.0
70,64.02608217813504,51.084748069699835,39.276076577700294,0.0,37.0
71,54.0787200263335,50.04253102036152,39.70277834047551,0.0,37.0
72,45.644761330310196,49.02627276717909,40.13303727923904,0.0,37.0
73,38.76028054085616,48.05343596753678,40.55847301500198,0.0,37.0
74,33.39186470456912,47.14376628239583,40.968668884102414,0.0,37.0
75,29.430582357626534,46.31878657307219,41.35133323927457,0.0,37.0
76,26.69627097895863,45.600921752676136,41.69278355332062,0.0,37.0
77,24.955523397983594,45.01223266245064,41.9788121608904,0.0,37.0
78,23.95409884088021,44.57281571888895,42.19591705888793,0.0,37.0
79,23.460030867642388,44.299028056821825,42.33276846506048,0.0,37.0
80,23.30870052103774,44.20179782979377,42.381662943702054,0.0,37.0
81,23.43795030132955,44.28533378955715,42.33964557950608,0.0,37.0
82,23.902299235308636,44.546517642756136,42.20900909912091,0.0,37.0
83,24.86109743776645,44.97513589946774,41.99702087821937,0.0,37.0
84,26.543882309369206,45.55491879402302,41.71493815553802,0.0,37.0
85,29.203323353519746,46.265170834106115,41.376560421895896,0.0,37.0
86,33.06873231192073,47.08266841410983,40.9966576985792,0.0,37.0
87,38.31064772639136,47.983495411594184,40.58958165610386,0.0,37.0
88,45.02157320737721,48.944570058341874,40.168250761251144,0.0,37.0
89,53.21248033482541,49.94473790400346,39.743564960107136,0.0,37.0
90,62.8211564230039,50.96541847872199,39.32420103100185,0.0,37.0
91,73.72731810585768,51.99086939281261,38.9166865722452,0.0,37.0
92,85.76998406282898,53.00816605898811,38.525642129546675,0.0,37.0
93,98.76396235775347,54.00699752526845,38.15409923430802,0.0,37.0
94,112.51372915851215,54.979362994736356,37.80382995026771,0.0,37.0
95,126.82408303479063,55.91923123883298,37.475649907122346,0.0,37.0
96,141.50766237454147,56.82220361562285,37.169676938941336,0.0,37.0
97,156.3897729438418,57.68520412497863,36.88554063811848,0.0,37.0
98,171.31109570488442,58.50620759615182,36.622545608183444,0.0,37.0
99,186.1288311549367,59.28400911819738,36.37979467984088,0.0,37.0
100,200.71675783734653,60.01803314992109,36.15627938074655,0.0,37.0
101,214.96458396792997,60.708178355400854,35.950944645517936,0.0,37.0
102,228.7768761470102,61.35469327233441,35.76273384490808,0.0,37.0
103,242.071768282936,61.9580778328768,35.59061912486498,0.0,37.0
104,254.77958989382864,62.51900611943929,35.4336209972318,0.0,37.0
105,266.84150484973753,63.03826630081436,35.29082021067513,0.0,37.0
106,278.208216823131,63.51671431071084,35.16136418106518,0.0,37.0
107,288.8387733804307,63.95523842260701,35.04446966862841,0.0,37.0
108,298.6994841715666,64.35473240455799,34.939422933859035,0.0,37.0
109,307.7629579117515,64.71607539218513,34.84557826057114,0.0,37.0
110,316.00725612874203,65.04011699762701,34.762355478938844,0.0,37.0
111,323.4151577192004,65.32766648329468,34.68923693352342,0.0,37.0
112,329.97352631019646,65.57948508097547,34.6257642045184,0.0,37.0
113,335.67277161036543,65.79628073875807,34.571534791702746,0.0,37.0
114,340.50639590957894,65.97870473938357,34.526198899853256,0.0,37.0
115,344.4706173382627,66.12734976187988,34.4894564140568,0.0,37.0
116,347.56406222083416,66.2427490604363,34.46105411782012,0.0,37.0
117,349.787519716033,66.32537651601622,34.440783181899654,0.0,37.0
118,351.14375284268425,66.37564738177485,34.42847693425827,0.0,37.0
119,351.6373608879272,66.39391959667947,34.42400890920136,0.0,37.0
120,351.27468905304363,66.3804955858595,34.427291164835324,0.0,37.0
121,350.0637819901873,66.3356245036196,34.43827285123386,0.0,37.0
122,348.0143786100403,66.25950490777211,34.4569390060848,0.0,37.0
123,345.1379461880741,66.15228788369308,34.48330954931112,0.0,37.0
124,341.4477523589153,66.01408066473134,34.517438442519165,0.0,37.0
125,336.95897405594366,65.84495082357503,34.559412972484786,0.0,37.0
126,331.6888428146828,65.64493113804063,34.60935310961247,0.0,37.0
127,325.65682609594694,65.41402526553395,34.66741088172478,0.0,37.0
128,318.88484437261735,65.15221439410261,34.73376968991852,0.0,37.0
129,311.3975236266459,64.85946507543488,34.80864347571528,0.0,37.0
130,303.2224825723224,64.53573848714184,34.892275626361105,0.0,37.0
131,294.3906532944942,64.1810014188095,34.98493747677118,0.0,37.0
132,284.9366329847709,63.79523932898998,35.08692623100145,0.0,37.0
133,274.8990629725159,63.37847187846463,35.198562081871756,0.0,37.0
134,264.3210291558916,62.930771408045075,35.32018425303081,0.0,37.0
135,253.2504750942993,62.45228489515354,35.45214562201127,0.0,37.0
136,241.74061526141932,61.94325998919132,35.59480550470974,0.0,37.0
137,229.85033110310005,61.40407578578847,35.74852009108267,0.0,37.0
138,217.6445264332128,60.83527904578545,35.9136299200183,0.0,37.0
139,205.1944112170137,60.23762658318971,36.09044367222218,0.0,37.0
140,192.57767392547282,59.61213451842407,36.27921745152597,0.0,37.0
141,179.87849258308444,58.960134992304056,36.48012863150952,0.0,37.0
142,167.18732389493462,58.28334072619418,36.69324328897579,0.0,37.0
143,154.6003994599459,57.583917447498045,36.91847626440358,0.0,37.0
144,142.2188498359047,56.86456361832035,37.15554303402965,0.0,37.0
145,130.14737390188358,56.12859604041571,37.40390292008588,0.0,37.0
146,118.49237657868387,55.380038689464506,37.66269379651743,0.0,37.0
147,107.35951783325125,54.623710493899814,37.93065947430139,0.0,37.0
148,96.85065633318352,53.865305688555424,38.20607248093954,0.0,37.0
149,87.06023850002047,53.11145788180993,38.486657059837654,0.0,37.0
150,78.07128243308219,52.369776238499526,38.76951989975159,0.0,37.0
151,69.95123531452062,51.64883954452665,39.05109919187575,0.0,37.0
152,62.74813160848548,50.95813196810624,39.32714567368248,0.0,37.0
153,56.48762195730106,50.307903915948685,39.592751583582945,0.0,37.0
154,51.17153583387356,49.70894355520001,39.8424437918255,0.0,37.0
155,46.77862690906134,49.17225039981022,40.07035444554924,0.0,37.0
156,43.26796990708734,48.70861255179541,40.27047507816312,0.0,37.0
157,40.585097405483175,48.328103578409795,40.43698786704933,0.0,37.0
158,38.670408412117716,48.03953203770389,40.564651657450995,0.0,37.0
159,37.46875447667102,47.849893144395104,40.649203553506,0.0,37.0
160,36.93859820785386,47.76388353635935,40.68772407448767,0.0,37.0
161,37.058953400453035,47.783542003389435,40.67891025745104,0.0,37.0
162,37.83259924957243,47.90806848340988,40.62321009063017,0.0,37.0
163,39.28480139538886,48.13385104304648,40.52279292611835,0.0,37.0
164,41.45777341033169,48.454700276822535,40.38135920152833,0.0,37.0
165,44.40205856295088,48.862259762872526,40.20382100331344,0.0,37.0
166,48.16660423740413,49.346537460388355,39.9959048677095,0.0,37.0
167,52.78938702654033,49.896491429533725,39.763735052107236,0.0,37.0
168,58.29006853766347,50.50060519922588,39.513449328177785,0.0,37.0
169,64.66551229893435,51.14740082906187,39.2508841272041,0.0,37.0
170,71.88830667296132,51.8258562543248,38.98134731886404,0.0,37.0
171,79.90790035257069,52.52571269301458,38.709480107282545,0.0,37.0
172,88.65364986100658,53.237673897646815,38.43919751999972,0.0,37.0
173,98.03899502992545,53.953509972891005,38.173690545366256,0.0,37.0
174,107.96605692636456,54.666084211258415,37.91547133270561,0.0,37.0
175,118.33011697951206,55.3693228781139,37.66644446678537,0.0,37.0
176,129.02362221819308,56.05814648351151,37.4279905962439,0.0,37.0
177,139.93952850517093,56.72837813218904,37.20105242311709,0.0,37.0
178,150.9739222961759,57.37664106228055,36.986216494735785,0.0,37.0
179,162.02794832839433,58.00025412613441,36.78378702312329,0.0,37.0
180,173.00912113123815,58.5971310810265,36.593850006038956,0.0,37.0
181,183.83212116257792,59.16568726948505,36.41632730622841,0.0,37.0
182,194.41918063836403,59.7047555687609,36.25102119381504,0.0,37.0
183,204.70015719799162,60.21351229845119,36.09765031371115,0.0,37.0
184,214.61238093744532,60.691412992012104,35.955878230816275,0.0,37.0
185,224.10034573137276,61.13813746083499,35.82533572898892,0.0,37.0
186,233.11530138750234,61.553543321261905,35.70563796660632,0.0,37.0
187,241.61479022524333,61.93762704553929,35.59639747032506,0.0,37.0
188,249.56216065165498,62.29049158457925,35.49723381023142,0.0,37.0
189,256.9260813126411,62.61231965556879,35.40778066220147,0.0,37.0
190,263.6800722875468,62.903351864689576,35.32769083680254,0.0,37.0
191,269.80206432778704,63.163868927047965,35.25663974287703,0.0,37.0
192,275.2739930392571,63.394177341300356,35.194327659207474,0.0,37.0
193,280.0814319076243,63.59459796877456,35.14048110868749,0.0,37.0
194,284.21326592775574,63.76545705252166,35.09485356461509,0.0,37.0
195,287.66140612233534,63.9070792890371,35.05722566612483,0.0,37.0
196,290.42054425549145,64.019782633951,35.027405077384344,0.0,37.0
197,292.4879464333748,64.10387458312972,35.00522609113149,0.0,37.0
198,293.863283931735,64.1596497230824,34.99054904975644,0.0,37.0
199,294.5484994202994,64.18738839024986,34.98325963500383,0.0,37.0
200,294.54770670311876,64.1873563186522,34.983268059262045,0.0,37.0
201,293.8671221148709,64.15980519044417,34.99050817629718,0.0,37.0
202,292.5150257676955,64.10497403507132,35.00493651631625,0.0,37.0
203,290.50175090110474,64.02309145073383,35.02653123868436,0.0,37.0
204,287.83969962343826,63.91437864744365,35.05529098485973,0.0,37.0
205,284.5433833247627,63.77905333468039,35.091233603619656,0.0,37.0
206,280.62948596695713,63.61733449895964,35.13439470997617,0.0,37.0
207,276.11694829608064,63.42944813782989,35.184826027924345,0.0,37.0
208,271.02707075334797,63.21563403705074,35.24259345499484,0.0,37.0
209,265.38363246126505,62.97615369691783,35.3077747732233,0.0,37.0
210,259.21302310650697,62.711299531586356,35.380456916417685,0.0,37.0
211,252.54438380587854,62.42140548119621,35.46073268743157,0.0,37.0
212,245.40975210154326,62.10685918961634,35.54869680164265,0.0,37.0
213,237.84420506467126,61.768115909211176,35.644441114340715,0.0,37.0
214,229.88599307726548,61.405714296071245,35.748048870960986,0.0,37.0
215,221.5766552068264,61.0202942517612,35.85958780126316,0.0,37.0
216,212.9611052045884,60.61261694701044,35.97910186355596,0.0,37.0
217,204.08767509356915,60.183587124009186,36.106601435713685,0.0,37.0
218,195.00810116168407,59.73427771097108,36.24205175002625,0.0,37.0
219,185.77743509552448,59.26595668801901,36.3853593843354,0.0,37.0
220,176.45386122418537,58.780116008728605,36.536356659633356,0.0,37.0
221,167.09839973731428,58.27850219751603,36.69478386341784,0.0,37.0
222,157.77447576777894,57.76314800015133,36.860269329502955,0.0,37.0
223,148.54733598686016,57.23640415500238,37.03230757089195,0.0,37.0
224,139.48329856215923,56.70096997161356,37.21023589508123,0.0,37.0
225,130.64882974897552,56.15992095290814,37.393210241107155,0.0,37.0
226,122.10945174796387,55.616731190436944,37.58018136954031,0.0,37.0
227,113.9285022523912,55.07528772732191,37.76987300461822,0.0,37.0
228,106.16578630599275,54.53989357095399,37.960764048721764,0.0,37.0
229,98.87618481970303,54.015255623502235,38.15107751576297,0.0,37.0
230,92.10830924369084,53.50645358779234,38.338779282851746,0.0,37.0
231,85.90331482535186,53.018886029310046,38.52159002577548,0.0,37.0
232,80.29400040084677,52.55819037536751,38.6970136409942,0.0,37.0
233,75.30432442661308,52.1301348425101,38.86238491073907,0.0,37.0
234,70.9494485878537,51.74048218811326,39.01493800557303,0.0,37.0
235,67.23637727252093,51.39482777257769,39.15189557793448,0.0,37.0
236,64.1651930951225,51.09841754377122,39.27057574512638,0.0,37.0
237,61.730801499075525,50.85595489157336,39.36851142920516,0.0,37.0
238,59.92500466902883,50.671408375624026,39.443573739161366,0.0,37.0
239,58.73864610148881,50.547834502652826,39.49408891333574,0.0,37.0
240,58.16352379127036,50.48723042870624,39.5189373786894,0.0,37.0
241,58.19377927682072,50.490430260403755,39.51762417871426,0.0,37.0
242,58.82653781022906,50.55705542324447,39.49031251271856,0.0,37.0
243,60.0616924273352,50.685524663008415,39.437816139685125,0.0,37.0
244,61.90086790208312,50.87312335373543,39.36155125682663,0.0,37.0
245,64.34573740880786,51.11612586250386,39.26345325257417,0.0,37.0
246,67.39596453837787,51.409959751861514,39.14586754895452,0.0,37.0
247,71.047086211698,51.74939735138915,39.01142593762874,0.0,37.0
248,75.28863406485111,52.12875907438433,38.86292013925505,0.0,37.0
249,80.10272446074725,52.54211372516952,38.703182969151825,0.0,37.0
